,dcp,rsi,stochrsi,willr,roc
2006-07-21,41.7119336393196,40.743,66.0117,-63.2759,-3.0185
2006-07-24,42.3415687583742,45.6001,100.0,-43.7931,-1.4397
2006-07-25,42.285848836334,45.2546,92.8859,-45.5172,-1.6332
2006-07-26,42.2524168831099,45.039,88.4481,-46.5517,-1.044
2006-07-27,42.4307206336386,46.4704,100.0,-41.0345,-0.5355
2006-07-28,42.8820520021645,49.9439,100.0,-27.069,-0.812
2006-07-31,43.1327916513456,51.774,100.0,-19.3103,0.768
2006-08-01,42.4251486414346,46.7017,24.6869,-41.2069,-2.4096
2006-08-02,42.525444501107,47.4695,18.8377,-38.1034,-1.8645
2006-08-03,42.531016493311,47.5137,16.0089,-32.8358,-2.2538
2006-08-04,42.2969928207421,45.809,0.0,-33.3333,-0.6674
2006-08-07,42.0796851247851,44.2569,0.0,-41.5094,-1.4999
2006-08-08,42.1409770390294,44.8121,17.0458,-39.2034,-1.0985
2006-08-09,42.1745421342417,45.1271,26.7185,-37.9405,0.2785
2006-08-10,42.37033852298,46.9852,100.0,-30.5737,2.4268
2006-08-11,42.2248897770601,45.7732,55.5756,-36.0462,3.0048
2006-08-14,42.8961916813059,51.8123,100.0,-16.0444,4.4578
2006-08-15,43.1199589827212,53.6245,100.0,-12.479,4.2108
2006-08-16,44.2443896723329,61.319,100.0,-3.7435,4.3841
2006-08-17,44.4010267833236,62.2377,100.0,-3.5477,5.5725
2006-08-18,44.6975184576988,63.944,100.0,-1.3042,7.1576
2006-08-21,44.3506791405051,60.5736,67.3398,-12.8561,4.745
2006-08-22,44.1660711168375,58.8361,0.0,-19.0047,4.4465
2006-08-23,44.0094340058468,57.3665,0.0,-24.2216,4.1584
2006-08-24,44.4066209658589,60.0313,40.5141,-10.9929,4.6568
2006-08-25,44.686330092628,61.8012,100.0,-2.2234,4.2075
2006-08-28,44.9324741241848,63.3064,100.0,-2.5566,4.1724
2006-08-29,45.536645838006,66.6969,100.0,-1.1633,7.3341
2006-08-30,45.4359505523691,65.633,84.0381,-6.4998,6.8442
2006-08-31,45.2960959889846,64.1372,47.7142,-10.5992,6.5013
2006-09-01,45.5422400205414,65.59,67.3534,-4.0307,7.6725
2006-09-05,45.22896579856,62.2135,0.0,-12.5189,7.4841
2006-09-06,44.9100973940433,58.9613,0.0,-21.1161,6.5711
2006-09-07,44.4178093309297,54.3447,0.0,-34.3891,5.319
2006-09-08,45.1226763303878,59.1638,42.8544,-15.7407,6.4959
2006-09-11,45.2737192588431,60.1135,73.3124,-12.3355,7.2205
2006-09-12,46.0289339011196,64.4631,100.0,-3.5541,7.3031
2006-09-13,45.9897746233719,64.0817,96.2305,-9.1589,6.6554
2006-09-14,46.1352233692918,64.8938,100.0,-11.5721,4.2736
2006-09-15,46.3981499484548,66.3419,100.0,-12.5725,4.4979
2006-09-18,46.0065571709781,62.3123,0.0,-26.1122,2.9287
2006-09-19,45.799572417169,60.2753,0.0,-33.2689,3.2669
2006-09-20,46.6666707101531,65.2803,82.5004,-6.8901,5.6618
2006-09-21,45.654123671249,56.5261,0.0,-44.3089,3.7371
2006-09-22,45.4303563698338,54.8161,0.0,-55.4839,2.3054
2006-09-25,45.8722967901289,57.4896,25.5495,-39.9554,2.654
2006-09-26,46.152005916898,59.1019,40.9567,-28.7946,2.7141
2006-09-27,45.9226444329473,57.2284,56.2876,-37.9464,0.8477
2006-09-28,45.8667026075935,56.7665,45.5084,-40.1786,0.948
2006-09-29,45.8387316949166,56.5263,0.0,-41.2946,1.198
2006-10-02,45.799572417169,56.1761,0.0,-42.8571,0.565
2006-10-03,45.6765004013906,55.0477,0.0,-47.7679,0.9895
2006-10-04,46.4876568690209,60.5459,100.0,-15.4018,3.5127
2006-10-05,46.386961583384,59.5934,82.6768,-19.5946,4.4332
2006-10-06,46.5100335991624,60.395,97.2556,-18.3616,3.0746
2006-10-09,46.9911332972052,63.3839,100.0,-2.6059,3.7934
2006-10-10,47.0974227653775,64.0154,100.0,-12.1547,2.3213
2006-10-11,47.0974227653775,64.0154,100.0,-13.5141,2.4085
2006-10-12,47.3827260746819,65.7713,100.0,-5.1414,2.704
2006-10-13,48.1547232645646,69.9481,100.0,-2.5,3.7859
2006-10-16,48.5071567642936,71.6127,100.0,-13.5053,5.4353
2006-10-17,48.6414171451428,72.2295,100.0,-14.2857,6.205
2006-10-18,50.2469475327973,78.1939,100.0,-20.1269,7.672
2006-10-19,50.2693242629388,78.2624,100.0,-19.7643,10.1091
2006-10-20,50.6161635801325,79.3221,100.0,-14.4981,11.4149
2006-10-23,51.2203352939537,81.0188,100.0,-4.5802,11.6585
2006-10-24,51.181176016206,80.5678,84.0335,-5.2481,10.897
2006-10-25,51.371378222409,81.1056,100.0,-2.0038,11.865
2006-10-26,51.2091469288829,79.1391,0.0,-4.771,11.6478
2006-10-27,50.7728006911232,74.0556,0.0,-12.2137,10.764
2006-10-30,51.1867701987414,75.6196,22.184,-5.1527,11.7626
2006-10-31,51.6510873491781,77.2395,45.1614,-3.1677,13.0802
2006-11-01,51.3545956748029,73.9374,0.0,-8.6444,10.4693
2006-11-02,51.2874654843783,73.1917,0.0,-9.8232,10.5644
2006-11-03,51.136422555923,71.4841,0.0,-13.1198,9.9471
2006-11-06,51.8021302776334,74.2692,48.3912,-1.5251,10.2381
2006-11-07,51.7182175396027,73.319,65.8847,-9.8855,9.8111
2006-11-08,51.9643615711595,74.3329,100.0,-5.4839,10.3338
2006-11-09,51.8689523318561,73.198,60.1617,-8.534,9.4681
2006-11-10,51.4985399910313,68.8989,0.0,-18.5307,6.9439
2006-11-13,51.6725215450551,69.7765,16.1508,-15.4516,6.5256
2006-11-14,52.3572231447615,72.9399,74.364,-0.0,7.6392
2006-11-15,52.2562015972638,71.7732,66.858,-4.217,3.9988
2006-11-16,52.4582446922591,72.6927,93.8842,-2.9959,4.3544
2006-11-17,52.6490631708658,73.5494,100.0,-5.2863,4.0163
2006-11-20,52.3347739119842,69.7555,0.0,-17.6211,2.1758
2006-11-21,52.2393646726809,68.6243,0.0,-21.3655,2.0675
2006-11-22,52.4863062332307,69.9519,26.9545,-11.674,2.1703
2006-11-24,52.3908969939274,68.7685,2.9274,-15.4184,2.3077
2006-11-27,51.3245584370076,57.3541,0.0,-57.2685,1.0867
2006-11-28,51.2684353550644,56.8314,0.0,-74.5856,0.1595
2006-11-29,51.3638445943678,57.524,5.2788,-69.8895,-0.5561
2006-11-30,51.5883369221404,59.1474,19.4016,-58.8398,0.4552
2006-12-01,51.2123122731213,55.4133,0.0,-77.3481,-0.1465
2006-12-04,52.4806939250364,63.5778,100.0,-14.9171,2.6288
2006-12-05,53.0250878198849,66.3607,100.0,-3.8005,2.3608
2006-12-06,52.8230447248896,64.4372,82.4299,-16.8919,2.1362
2006-12-07,52.8847801150271,64.7657,85.4304,-14.4144,1.7712
2006-12-08,52.6771247118374,62.7147,0.0,-22.7477,1.5581
2006-12-11,52.5536539315625,61.4958,0.0,-27.7027,2.0488
2006-12-12,52.8230447248896,63.1411,50.3151,-16.8919,2.2266
2006-12-13,53.18784475752,65.2572,100.0,-11.4286,1.5865
2006-12-14,53.5189709409846,67.0639,100.0,-6.8053,2.4165
2006-12-15,53.4852970918187,66.6926,93.3324,-9.311,1.9578
2006-12-18,53.5638694065391,67.1394,100.0,-12.5654,1.7376
2006-12-19,53.8781586654207,68.8962,100.0,-6.5436,2.9491
2006-12-20,53.8781586654207,68.8962,100.0,-8.2372,3.1371
2006-12-21,53.8276478916719,68.2465,70.515,-9.7199,2.5556
2006-12-22,53.4572355508471,63.6155,0.0,-20.5931,2.0354
2006-12-26,53.687340186814,65.1613,29.2738,-13.8386,4.6036
2006-12-27,54.5516356487385,70.172,100.0,-0.4491,6.4039
2006-12-28,54.4225525602693,68.6204,76.3356,-6.2774,5.955
2006-12-29,54.5235741077669,69.1818,84.8973,-9.9591,5.6897
2007-01-03,54.5909218060987,69.5639,87.8633,-18.374,6.5973
2007-01-04,55.1746018583074,72.6565,100.0,-8.7432,5.1331
2007-01-05,54.6751064290134,66.5637,0.0,-24.9545,3.1118
2007-01-08,55.505728041772,70.8436,70.2438,-9.6774,5.0786
2007-01-09,56.1623681005068,73.6502,100.0,-3.6984,6.1976
2007-01-10,55.5001157335777,66.8215,3.6369,-20.4836,5.359
2007-01-11,55.3654203369141,65.5208,0.0,-23.8976,5.3503
2007-01-12,55.7526696023218,67.4388,23.5936,-16.9811,5.5461
2007-01-16,56.5832912150804,71.0721,68.2868,-0.3175,6.3839
2007-01-17,56.1343065595352,66.8292,23.5678,-14.4262,4.8867
2007-01-18,55.8144049924593,63.9651,0.0,-23.7705,4.3547
2007-01-19,53.9735679047241,50.7826,0.0,-74.4882,0.7649
2007-01-22,54.5011248749897,53.6634,14.1984,-59.685,1.1563
2007-01-23,54.4842879504067,53.5581,17.2963,-60.1575,1.125
2007-01-24,54.6638818126248,54.5594,28.6497,-55.1181,1.5535
2007-01-25,54.7256172027623,54.9111,100.0,-53.3858,2.3727
2007-01-26,54.6919433535964,54.6681,82.0423,-54.3307,1.8712
2007-01-29,55.3036849467767,58.2047,100.0,-37.1654,1.3786
2007-01-30,55.7695065269048,60.6644,100.0,-24.0945,2.475
2007-01-31,55.6460357466299,59.6844,83.6559,-27.5591,2.0587
2007-02-01,55.5618511237151,59.0003,72.2475,-29.9213,1.7786
2007-02-02,55.6572603630185,59.5534,54.8297,-27.2441,0.8748
2007-02-05,56.3363496545306,63.2659,100.0,-8.189,3.0384
2007-02-06,55.8705280744025,59.3335,7.8112,-21.2598,0.6572
2007-02-07,56.0332850120376,60.2424,29.1184,-16.6929,-0.2298
2007-02-08,56.0783187954509,60.4995,29.6512,-15.4293,1.0418
2007-02-09,55.4759919422976,55.4506,0.0,-32.3305,0.1997
2007-02-12,55.4928796110776,55.56,2.1679,-31.8566,-0.466
2007-02-13,55.3296321462043,54.2049,0.0,-36.4373,-2.2156
2007-02-14,55.8418914325309,57.6193,54.2427,-19.0348,-0.5209
2007-02-15,55.6842731905843,56.2607,60.2095,-23.6294,-0.2332
2007-02-16,55.7236777510709,56.5304,68.1093,-30.2507,3.2425
2007-02-20,55.9263297764309,57.9347,100.0,-22.7014,2.615
2007-02-21,55.7799699803376,56.5459,17.0417,-31.2024,2.3781
2007-02-22,55.4478458276643,53.4836,0.0,-48.8063,1.4342
2007-02-23,55.014395662311,49.78,0.0,-69.011,0.5277
2007-02-26,54.5527993823243,46.1942,0.0,-88.4615,-0.2544
2007-02-27,52.8921786189577,36.2938,0.0,-85.5615,-4.3605
2007-02-28,52.3179978804377,33.6676,0.0,-94.0431,-6.1889
2007-03-01,51.9408399443511,32.0634,0.0,-69.8016,-6.6585
2007-03-02,51.1696364033978,29.0809,0.0,-81.6221,-7.9051
2007-03-05,51.6818956897244,33.4116,60.0418,-73.7705,-7.1426
2007-03-06,52.802111052131,41.6183,100.0,-56.6005,-6.2735
2007-03-07,52.8809201731044,42.1463,100.0,-55.3926,-5.351
2007-03-08,52.3517732179977,39.6141,80.619,-61.4403,-6.5702
2007-03-09,52.5093914599444,40.7306,83.7926,-58.7374,-6.3642
2007-03-12,52.9766169628577,43.9636,100.0,-50.3256,-4.5053
2007-03-13,52.1885257531244,40.0817,10.7508,-63.3488,-5.9546
2007-03-14,52.7795941604244,43.9864,100.0,-53.5814,-4.6088
2007-03-15,52.6050882496977,43.1132,77.6385,-56.4651,-5.7964
2007-03-16,52.4925037911644,42.5398,62.9519,-58.2479,-5.7319
2007-03-19,52.9090662877377,45.3699,100.0,-51.3514,-5.051
2007-03-20,53.1961566569977,47.2546,100.0,-46.5983,-4.8817
2007-03-21,53.680269828691,50.2982,100.0,-38.5834,-3.7643
2007-03-22,53.5845730389377,49.7014,92.3083,-33.6091,-3.3604
2007-03-23,53.494505472111,49.124,76.1749,-31.1331,-2.7627
2007-03-26,53.477617803331,49.0116,57.7292,-13.9503,-1.9709
2007-03-27,53.325628784311,47.9719,0.0,-15.3409,0.8195
2007-03-28,53.0610553067577,46.177,0.0,-22.017,1.4203
2007-03-29,53.2355612174844,47.5398,46.2432,-21.7163,2.4927
2007-03-30,53.0610553067577,46.3057,4.5378,-27.1454,3.6964
2007-04-02,53.595831484791,50.4547,100.0,-16.1725,3.7033
2007-04-03,54.0968323252643,53.9628,100.0,-3.1477,2.452
2007-04-04,54.1587537774577,54.3831,100.0,-5.5172,2.4164
2007-04-05,54.3332596881843,55.5857,100.0,-4.9462,3.7849
2007-04-09,54.389551917451,55.9798,100.0,-6.6116,3.5806
2007-04-10,54.2994843506243,55.1556,59.1353,-9.9174,2.4971
2007-04-11,53.5676853701577,48.9869,0.0,-36.7769,2.6426
2007-04-12,53.8547757394177,51.239,32.2049,-32.398,2.0371
2007-04-13,53.4382132428444,48.0023,0.0,-51.2755,1.5837
2007-04-16,54.1418661086777,53.2529,73.4009,-21.4085,3.1421
2007-04-17,54.6710130637843,56.7128,100.0,-13.1387,3.3301
2007-04-18,53.3650333447977,47.5664,0.0,-69.9267,0.3175
2007-04-19,53.0779429755377,45.8551,0.0,-82.3961,-1.1221
2007-04-20,53.241190440411,46.9965,10.5121,-75.3056,-0.6408
2007-04-23,53.595831484791,49.434,32.9616,-59.9022,0.1894
2007-04-24,55.4422166047376,59.6128,100.0,-22.2749,3.6737
2007-04-25,57.1140958139575,66.1143,100.0,-2.952,7.1044
2007-04-26,56.7988593300642,64.0673,89.2928,-9.8401,7.0443
2007-04-27,56.9508483490842,64.6232,91.0608,-6.5191,6.979
2007-04-30,57.5362875334575,66.7113,100.0,-8.6918,8.4341
2007-05-01,58.0766929344175,68.5168,100.0,-0.0,8.3605
2007-05-02,57.5419167563842,64.8527,17.6503,-10.2603,6.3684
2007-05-03,57.8684116861308,66.0205,35.8864,-3.9961,6.8496
2007-05-04,57.9584792529575,66.3452,40.7332,-2.2681,6.6722
2007-05-07,57.8458947944242,65.5213,18.2491,-4.4281,6.3548
2007-05-08,58.3694125266042,67.4969,100.0,-1.0161,7.4953
2007-05-09,58.9853739909666,69.6507,100.0,-3.3032,10.1137
2007-05-10,59.1549046692315,70.2223,100.0,-3.7193,9.8415
2007-05-11,59.8895376083794,72.5783,100.0,-0.0804,12.0725
2007-05-14,59.6578456814174,70.7207,63.4435,-5.3538,10.188
2007-05-15,59.239670008364,67.4414,0.0,-11.18,8.3566
2007-05-16,59.8273763596823,69.5315,40.6881,-2.9918,12.1097
2007-05-17,59.5109190935878,67.0903,0.0,-7.4008,12.1199
2007-05-18,61.0253931527542,72.0361,100.0,-0.4489,14.6206
2007-05-21,60.4885460049154,68.2111,22.6613,-9.0218,12.8605
2007-05-22,60.2964112362151,66.8734,0.0,-13.9163,8.7554
2007-05-23,59.6634967040262,62.6153,0.0,-29.489,4.4637
2007-05-24,58.7423800187869,57.0504,0.0,-48.9494,3.4218
2007-05-25,59.437455799673,59.8825,25.3756,-38.4229,4.3662
2007-05-29,59.8499804501176,61.4697,44.9898,-30.1792,4.0213
2007-05-30,60.4263847562182,63.5886,100.0,-15.7947,4.0458
2007-05-31,60.2399010101269,62.4196,82.1206,-20.4485,4.6887
2007-06-01,60.2059948744739,62.2008,62.5527,-24.3767,4.0395
2007-06-04,60.0308131736001,61.0369,0.0,-30.1074,3.5755
2007-06-05,59.8104232918558,59.561,0.0,-37.8425,3.3961
2007-06-06,57.8721225370271,48.6669,0.0,-99.6466,-0.852
2007-06-07,57.5274101578885,47.0557,0.0,-96.302,-2.4717
2007-06-08,58.2450900292099,50.6372,25.6169,-76.7334,-1.538
2007-06-11,58.3298553683423,51.0489,31.9323,-74.4222,-2.6043
2007-06-12,57.8325653787653,48.5485,37.3826,-87.9815,-3.0596
2007-06-13,58.273345142254,50.7971,93.6929,-75.963,-1.6312
2007-06-14,58.6858697926986,52.828,100.0,-64.7149,-1.908
2007-06-15,59.3865965961935,56.0703,100.0,-45.6086,-0.2089
2007-06-18,59.5222211388054,56.677,100.0,-41.4596,-2.4632
2007-06-19,60.1833907840386,59.5439,100.0,-19.1489,-0.5045
2007-06-20,59.9008396535971,57.8226,74.3693,-27.3322,-0.656
2007-06-21,60.2399010101269,59.3085,93.2222,-17.5123,0.9661
2007-06-22,59.0192801266196,52.3233,0.0,-52.8642,0.4714
2007-06-25,59.3922476188024,54.0634,24.0997,-42.0622,-0.0761
2007-06-26,59.5222211388054,54.6703,33.6005,-38.2979,-0.5476
2007-06-27,59.5787313648938,54.9428,37.5008,-36.6612,-1.4028
2007-06-28,59.8725845405529,56.3779,100.0,-22.7113,-0.6098
2007-06-29,59.4770129579348,53.9433,0.0,-32.4176,-1.2108
2007-07-02,59.3413884153229,53.1155,0.0,-36.8132,-1.1485
2007-07-03,60.2285989649092,57.5963,100.0,-9.058,0.6992
2007-07-05,61.0592992884072,61.2467,100.0,-4.978,5.5073
2007-07-06,61.6130995040725,63.4544,100.0,-7.9646,7.1022
2007-07-09,61.5791933684195,63.2223,97.7549,-9.127,5.7243
2007-07-10,61.3870585997193,61.8723,72.9917,-13.6243,5.2412
2007-07-11,61.6526566623343,63.0213,80.3803,-7.4074,6.6054
2007-07-12,61.7543750692933,63.4651,100.0,-5.5474,5.9736
2007-07-13,61.3701055318928,60.5738,0.0,-18.3391,4.5739
2007-07-16,61.9691139284288,63.3161,94.8448,-6.3973,4.3487
2007-07-17,62.5963774380089,65.9283,100.0,-9.498,5.1647
2007-07-18,62.7715591388827,66.6269,100.0,-10.2828,4.3005
2007-07-19,65.4727479459034,74.9603,100.0,-5.0081,9.3019
2007-07-20,64.8793905719762,70.8685,64.8597,-13.4895,7.7017
2007-07-23,65.7666011215625,73.1733,80.2149,-0.8078,11.4324
2007-07-24,65.6479296467771,72.3672,68.8826,-6.4341,10.5328
2007-07-25,66.7385770102812,75.0286,100.0,-1.9608,12.1238
2007-07-26,65.8513664606949,69.3122,0.0,-15.5571,10.5283
2007-07-27,65.3371234032914,66.2334,0.0,-21.7391,9.1269
2007-07-30,64.7155109163201,62.6901,0.0,-30.1966,8.8076
2007-07-31,62.528565166703,52.3238,0.0,-60.162,5.3709
2007-08-01,63.3140573093303,55.1291,16.5126,-52.8037,5.1229
2007-08-02,63.9865289997811,57.3885,36.4116,-50.0896,4.7941
2007-08-03,63.2292919701979,54.1561,17.6758,-64.6455,2.6231
2007-08-06,64.3594964919639,57.8831,100.0,-45.9888,4.515
2007-08-07,64.156059678046,57.005,76.4397,-49.347,4.5107
2007-08-08,64.0712943389135,56.6282,66.3303,-50.7463,3.923
2007-08-09,62.7953126407142,51.2598,0.0,-71.8094,1.6856
2007-08-10,63.8784793267412,55.0662,57.47,-55.5885,4.0873
2007-08-13,63.9181765351296,55.2012,68.6028,-60.9494,3.1452
2007-08-14,63.5438885703245,53.6032,43.6511,-72.4238,1.5137
2007-08-15,63.078864129203,51.6478,9.8449,-81.775,0.4896
2007-08-16,62.2055255446577,48.1738,0.0,-59.2539,-4.9902
2007-08-17,62.8917201468004,50.9051,38.8655,-51.0231,-3.0636
2007-08-20,61.9389871454783,47.2647,0.0,-62.451,-5.82
2007-08-21,61.8369086096223,46.8866,0.0,-63.6755,-5.8052
2007-08-22,62.3813274675207,49.1697,56.8155,-57.1452,-6.5288
2007-08-23,63.203626784138,52.4214,100.0,-43.9781,-4.0208
2007-08-24,64.2187411129277,56.073,100.0,-18.0528,-1.7117
2007-08-27,64.3321617083232,56.4659,100.0,-10.6422,-0.5924
2007-08-28,63.5155334214756,52.8806,50.861,-23.8532,1.5784
2007-08-29,64.9729880723077,57.9023,100.0,-3.6348,2.6202
2007-08-30,65.4266704538897,59.3227,100.0,-5.122,2.2507
2007-08-31,66.1752463834999,61.5746,100.0,-4.8352,4.6592
2007-09-04,67.0259008489661,63.9612,100.0,-4.6083,4.143
2007-09-05,66.8500989261031,63.1085,85.927,-6.6491,4.1992
2007-09-06,66.702652152089,62.3744,65.7906,-8.3608,4.1069
2007-09-07,65.5287489897456,56.8339,0.0,-21.9882,4.3529
2007-09-10,65.67052473399,57.3159,6.7629,-20.3423,2.8054
2007-09-11,66.549534348305,60.2152,53.8893,-10.1382,4.1168
2007-09-12,65.7839453293855,56.6852,0.0,-19.0257,3.5252
2007-09-13,65.7555901805366,56.5559,0.0,-19.3548,4.2435
2007-09-14,65.2905657394151,54.4139,0.0,-34.7826,4.9594
2007-09-17,64.9446329234588,52.8466,0.0,-40.4255,3.2642
2007-09-18,66.1412202048813,57.3224,100.0,-20.9066,6.7845
2007-09-19,66.1639043239604,57.4031,100.0,-22.7926,6.9974
2007-09-20,66.2716538895861,57.802,100.0,-22.8604,6.2364
2007-09-21,66.2262856514279,57.5631,95.1788,-26.1139,4.7824
2007-09-24,65.9257210736298,55.9504,0.0,-36.3636,2.6581
2007-09-25,66.073167847644,56.5786,33.9265,-32.7824,2.7063
2007-09-26,66.5211791994562,58.4727,100.0,-23.3138,4.7321
2007-09-27,66.7536914200169,59.4393,100.0,-22.3909,2.7407
2007-09-28,66.8047306879449,59.6563,100.0,-23.7473,2.1063
2007-10-01,67.5022673496272,62.5392,100.0,-9.0385,2.0053
2007-10-02,67.1223083550523,60.0776,39.4666,-23.3962,0.1438
2007-10-03,66.0107865201765,53.583,0.0,-60.3774,-1.2555
2007-10-04,65.6081434065224,51.4617,0.0,-73.7736,-1.6409
2007-10-05,65.9540762224787,53.1395,15.1456,-62.2642,0.6491
2007-10-08,66.7877175986356,56.9171,63.3173,-34.5283,1.7012
2007-10-09,67.0882821764336,58.196,100.0,-24.5283,0.8095
2007-10-10,67.2697551290664,58.9702,100.0,-18.4906,2.2586
2007-10-11,66.9465064321893,56.9914,66.0625,-47.6257,1.8111
2007-10-12,66.8104017177147,56.1562,0.0,-50.9777,2.3278
2007-10-15,66.9351643726497,56.7675,21.7244,-51.7345,3.065
2007-10-16,67.8255160465043,60.8664,100.0,-28.7926,2.5465
2007-10-17,65.6591826744504,48.9743,0.0,-77.7018,-0.7628
2007-10-18,65.1034217570125,46.5198,0.0,-91.1081,-1.7628
2007-10-19,63.6743222550293,40.9629,0.0,-95.0311,-3.8534
2007-10-22,64.2924644999347,44.0082,15.3,-77.0476,-2.4774
2007-10-23,65.0353693997752,47.4381,80.8251,-64.5714,-1.5707
2007-10-24,64.0542812496042,43.7155,42.5093,-81.0476,-3.7084
2007-10-25,63.9748868328274,43.4252,38.0263,-82.381,-4.1628
2007-10-26,64.4966215716466,45.9097,61.9132,-73.619,-3.455
2007-10-29,65.1034217570125,48.6695,100.0,-63.4286,-3.5537
2007-10-30,64.7177917326678,47.0631,69.37,-69.9048,-3.5823
2007-10-31,65.8519976866228,51.9708,100.0,-50.8571,-0.2405
2007-11-01,64.4512533334884,46.381,7.7748,-74.381,-1.7633
2007-11-02,64.9843301318472,48.5958,39.6229,-65.4286,-1.4703
2007-11-05,64.3094775892441,46.0604,0.0,-76.7619,-3.7106
2007-11-06,64.1790439045393,45.5766,0.0,-78.9524,-4.3364
2007-11-07,63.2206398734473,42.1522,0.0,-95.0476,-6.0192
2007-11-08,60.3919886295597,34.175,0.0,-86.3399,-9.7907
2007-11-09,57.0591886388239,27.6784,0.0,-95.1373,-14.5954
2007-11-12,57.7397723727154,30.5176,15.8631,-89.2291,-13.7378
2007-11-13,59.9139067291844,38.6204,75.5985,-67.2428,-11.6647
2007-11-14,58.8723711605095,36.4754,80.3967,-75.0633,-10.3364
2007-11-15,58.9634343796286,36.7985,83.3492,-73.8572,-9.4311
2007-11-16,59.640717071827,39.2185,100.0,-66.6725,-6.3347
2007-11-19,58.1780141147262,36.078,0.0,-82.1891,-9.5104
2007-11-20,58.8609882581196,38.4986,77.076,-74.944,-9.4939
2007-11-21,58.1780141147262,37.0228,30.0849,-82.1891,-9.1739
2007-11-23,59.2195496834011,40.6734,100.0,-71.1403,-7.4331
2007-11-26,58.0357278348526,38.0355,42.597,-83.6985,-10.0174
2007-11-27,59.0943377571123,41.6007,100.0,-72.4686,-9.2301
2007-11-28,61.1091114801228,47.6364,100.0,-51.0955,-5.576
2007-11-29,61.1831003456571,47.8447,100.0,-49.8277,-7.09
2007-11-30,59.8626836684299,44.517,66.0751,-61.7892,-7.1194
2007-12-03,60.2326279961013,45.6322,64.5658,-57.4771,-7.3121
2007-12-04,60.6879440916969,47.0121,74.9775,-48.7822,-5.6314
2007-12-05,61.5587361245234,49.5878,100.0,-38.135,-4.0828
2007-12-06,62.4352196085449,52.057,100.0,-5.6109,-1.2423
2007-12-07,61.9571377081696,50.6331,77.8369,-10.6244,2.5917
2007-12-10,62.2587846215017,51.5139,89.235,-9.1004,9.1126
2007-12-11,60.8928363347149,47.4761,0.0,-37.638,5.4608
2007-12-12,61.7351711115667,50.0191,55.5139,-21.3024,3.0398
2007-12-13,61.5701190269133,49.5245,50.732,-24.5033,4.5824
2007-12-14,60.1984792889316,45.5819,0.0,-51.1038,2.0946
2007-12-17,59.4927393407585,43.6978,0.0,-64.7903,-0.2481
2007-12-18,60.5058176534586,47.0076,52.3594,-45.3437,4.0012
2007-12-19,60.9782081026391,48.4938,82.3098,-36.2625,3.597
2007-12-20,61.9457548057797,51.4305,100.0,-17.5281,6.4762
2007-12-21,63.2035655198625,54.9458,100.0,-1.1387,6.7275
2007-12-24,63.5450525915592,55.8589,100.0,-3.3333,9.493
2007-12-26,63.4938295308047,55.6807,97.581,-7.6271,7.4449
2007-12-27,62.3783050965955,51.8869,10.306,-31.3559,2.0769
2007-12-28,62.6571862051478,52.7344,21.3366,-25.4237,2.4093
2007-12-31,61.5245874173538,49.0415,0.0,-49.9389,2.7762
2008-01-02,59.5838025598776,43.5417,0.0,-91.5751,-1.0772
2008-01-03,59.7033230349714,43.9492,4.4327,-88.7942,-1.6224
2008-01-04,57.5576459344772,38.6744,0.0,-94.4492,-6.4996
2008-01-07,56.9429692054232,37.3236,0.0,-92.2492,-8.7967
2008-01-08,55.5428722114667,34.4394,0.0,-97.2037,-10.3527
2008-01-09,55.9526566975028,35.9639,16.0311,-92.3486,-10.1289
